Airline ID,Name,Country,Active
4593,Specavia Air Company,Russia,N
4594,Starair,Ireland,N
4595,Sundance Air,United States,N
4596,Samara Airlines,Russia,N
4597,Spark+ Joint-Stock Company,Russia,N
4598,Swedish Civil Aviation Administration,Sweden,N
4599,Shandong Airlines,China,Y
4600,Spectrem Air,South Africa,N
4601,Servicios Aereos Centrales,Mexico,N
4602,Swedish Airlines,Sweden,N
4603,Seagle Air,Slovakia,N
4604,Sirius-Aero,Russia,N
4605,Sunwest Home Aviation,Canada,N
4606,SAS Braathens,Norway,Y
4607,Spring Airlines,China,Y
4608,Sichuan Airlines,China,Y
4609,Shanghai Airlines,China,Y
4610,Shuangyang General Aviation,China,N
4611,Shenzhen Airlines,China,Y
4612,Shanxi Airlines,China,N
4613,Sioux Falls Aviation,United States,N
4614,Servicios Aereos Elite,Spain,N
4615,Servicios Aereos Denim,Mexico,N
4616,Swiss Eagle,Switzerland,N
4617,Skypower Express Airways,Nigeria,N
4618,Scenic Air,Namibia,N
4619,Sun D'Or,Israel,Y
4620,SkyEurope,Slovakia,Y
4621,Sunshine Express Airlines,Australia,N
4622,South African Express,South Africa,N
4623,Stuttgarter Flugdienst,Germany,N
4624,Shalom Air Services,Nigeria,N
4625,Silverjet,United Kingdom,N
4626,Sky Bus,United States,N
4627,South Coast Aviation,United Kingdom,N
4628,Servicios Aereos Gadel,Mexico,N
4629,S.P. Aviation,United States,N
4630,Seba Airlines,Guinea,N
4631,Servicios Aereos Gana,Mexico,N
4632,Sky Wings Airlines,Greece,N
4633,Star XL German Airlines,Germany,N
4634,Skyhaul,Japan,N
4635,Starship,Mexico,N
4636,Servicios Ejecutivos Gosa,Mexico,N
4637,Superior Aviation,United States,N
4638,Samaritan Air Service,Canada,N
4639,Skyraidybos Mokymo Centras,Lithuania,N
4640,Sky Europe Airlines,Slovakia,Y
4641,Svenska Direktflyg,Sweden,N
4642,Sky Helicopteros,Spain,N
4643,Skytaxi,Poland,N
4644,Silvair,United States,N
4645,Servicios Aereos Ilsa,Mexico,N
4646,Sincom-Avia,Ukraine,N
4647,Safat Airlines,Iran,N
4648,Saha Airlines Services,Iran,N
4649,Sunline Express,Kenya,N
4650,Secure Air Charter,United States,N
4651,Sark International Airways,United Kingdom,N
4652,Spanair,Spain,Y
4653,Salem,Kazakhstan,N
4654,Servicios Aereos Copters,Chile,N
4655,Servicios Aereos Expecializados En Transportes Petroleros,Colombia,N
4656,Skybridge Airops,Italy,N
4657,Sky Aeronautical Services,Mexico,N
4658,Servicios Aereos Ejecutivos De La Laguna,Mexico,N
4659,Servico Leo Lopex,Mexico,N
4660,Servicios Aereos Estrella,Mexico,N
4661,South African Air Force,South Africa,N
4662,Sky Limo Corporation,United States,N
4663,SANSA,Costa Rica,N
4664,Spectrum Aviation Incorporated,United Kingdom,N
4665,SOS Helikoptern Gotland,Sweden,N
4666,Sundt Air,Norway,N
4667,Servicios Aereos Milenio,Mexico,N
4668,SAAD (A320) Limited,Cayman Islands,N
4669,Servicios Aereos Moritani,Mexico,N
4670,San Juan Airlines,United States,N
4671,Servico Aereo Regional,Mozambique,N
4672,Servicio De Viglancia Aerea Del Ministerio De Seguridad Publica,Costa Rica,N
4673,Servicios Aereos MTT,Mexico,N
4674,Sabre Pacific,Australia,N
4675,Sabre,United States,N
4676,Sierra Nevada Airlines,United States,N
4677,Siren-Travel,Russia,N
4678,Sirena,Russia,N
4680,Southern Cross Distribution,Australia,N
4681,Sutra,United States,N
4682,SNCF,France,N
4683,Star Equatorial Airlines,Guinea,N
4684,Seulawah Nad Air,Indonesia,N
4685,Servicios Aereos del Nazas SA de CV,Mexico,N
4686,Simpson Air Ltd,Canada,N
4687,Spirit Airlines,United States,Y
4688,Servicios Aereos Latinoamericanos,Mexico,N
4689,Servicios Aereos Monarrez,Mexico,N
4690,Societe De Transport Aerien De Mauritanie,Mauritania,N
4691,SATENA,Colombia,Y
4692,Servicios Aereos Del Norte,Mexico,N
4693,Servicios Intergrales De Aviacion,Mexico,N
4694,Slok Air Gambia,Gambia,N
4695,Soko Aviation,Spain,N
4696,Solar Cargo,Venezuela,N
4697,Soloflight,United Kingdom,N
4698,Sonnig SA,Switzerland,N
4699,Sosoliso Airlines,Nigeria,N
4700,Servicios Aereos Noticiosos,Mexico,N
4701,South Airlines,Ukraine,N
4702,Skywest Airlines,Australia,Y
4703,Sokol,Russia,N
4704,South Carolina Aeronautics Commission,United States,N
4705,Servicios Aereos Premier,Mexico,N
4706,Survey Udara (Penas),Indonesia,N
4707,Servicios Aereos Poblanos,Mexico,N
4708,Servicios Aereos Profesionales,Dominican Republic,N
4709,Southeastern Airways,United States,N
4710,Spurwing Airlines,South Africa,N
4711,Sky Trek International Airlines,United States,N
4712,Shandong Airlines Rainbow Jet,China,N
4713,SA Airlink Regional,South Africa,N
4714,Servicio Aereo Regional Regair,Ecuador,N
4715,Scoala Superioara De Aviatie Civila,Romania,N
4716,Servicios Aereos Regiomontanos,Mexico,N
4717,S-Air,Russia,N
4718,Servicios De Rampa Y Mostrador,Mexico,N
4719,SNAS Aviation,Saudi Arabia,N
4720,Skybus Airlines,United States,N
4721,Skymaster Air Lines,United States,N
4722,Sky Harbor Air Service,United States,N
4723,Sky Tours,United States,N
4724,Sakaviaservice,Georgia,N
4725,Skycraft,United States,N
4726,Skycraft Air Transport,Canada,N
4727,Skyking,United Kingdom,N
4728,SkyKing Turks and Caicos Airways,Turks and Caicos Islands,N
4729,Skylink Aviation,Canada,N
4730,Skycharter (Malton),Canada,N
4731,Skyline Aviation Services,United States,N
4732,Scottish Airways Flyers,United Kingdom,N
4733,Skyscapes Air Charters,South Africa,N
4734,Sky Service,Belgium,N
4735,Santa Barbara Airlines,Venezuela,Y
4736,Skystar Airways,Thailand,N
4737,Sky Airline,Chile,Y
4738,SkyWest,United States,Y
4739,Skyways Express,Sweden,Y
4740,Skymark Airlines,Japan,Y
4741,Skyway Enterprises,United States,N
4742,Sierra National Airlines,Sierra Leone,N
4743,Slok Air,Nigeria,N
4744,Silver Air,Czech Republic,N
4745,Streamline,South Africa,N
4746,Starfly,Italy,N
4747,Saskatchewan Government,Canada,N
4748,Silverhawk Aviation,United States,N
4749,Servicios Aereos de Los Angeles,Mexico,N
4750,SilkAir,Singapore,Y
4751,Slovak Airlines,Slovakia,N
4752,Surinam Airways,Suriname,Y
4753,Sloane Aviation,United Kingdom,N
4754,Salpa Aviation,Sudan,N
4755,Servicios Aereos Slainte,Mexico,N
4756,Stella Aviation,Mauritania,N
4757,Salama Airlines Nigeria,Nigeria,N
4758,Sete Linhas Aereas,Brazil,N
4759,Sky Line for Air Services,Sudan,N
4760,Super Luza,Angola,N
4761,SMA Airlines,Nigeria,N
4762,Sabang Merauke Raya Air Charter,Indonesia,N
4763,Servicios Aereos La Marquesa,Mexico,N
4764,Servant Air,United States,N
4765,Semos,Kazakhstan,N
4766,Smalandsflyg,Sweden,N
4767,Smithair,United States,N
4768,Semeyavia,Kazakhstan,N
4769,Smith Air (1976),Canada,N
4770,Summit Airlines,United States,N
4771,Samar Air,Tajikistan,N
4772,Somon Air,Tajikistan,N
4773,Skyline,Nigeria,N
4774,Servicios Aerecs Del Sol,AEROSOL,N
4775,Senator Aviation Charter,Germany,N
4776,Sterling Airlines,Denmark,Y
4777,Servicios Aereos De Nicaragua (SANSA),Nicaragua,N
4778,Shans Air,Russia,N
4779,Senair Services,Senegal,N
4780,Savanah Airlines,Nigeria,N
4781,Skynet Asia Airways,Japan,Y
4782,Southeast Airlines (Sun Jet International),United States,N
4783,Soonair Lines,United States,N
4784,Servizi Aerei,Italy,N
4785,Sun Pacific International,United States,N
4786,Sun Quest Executive Air Charter,United States,N
4787,Societe Centrafricaine De Transport Aerien,Central African Republic,N
4788,Suncoast Aviation,United States,N
4789,Snunit Aviation,Israel,N
4790,Sudanese States Aviation,Sudan,N
4791,Sun West Airlines,United States,N
4792,Sun Air Aviation Services,Canada,N
4793,Stabo Freight,Zambia,N
4794,Southern Cargo Air Lines,Russia,N
4795,Southern Ohio Aviation Sales,United States,N
4796,Southern Aviation,Zambia,N
4797,Solomon Airlines,Solomon Islands,Y
4798,Somali Airlines,Somali Republic,N
4799,Sunshine Air Tours,United States,N
4800,Southern Air,United States,N
4801,Solinair,Slovenia,N
4802,Sonair Servico Aereo,Angola,N
4803,Southeast Correct Craft,United States,N
4804,Southern Airways,United States,Y
4805,Saratov Aviation Division,Russia,Y
4806,Sowind Air,Canada,N
4807,Solid Air,Netherland,N
4808,Sat Airlines,Kazakhstan,Y
4809,Sierra Pacific Airlines,United States,N
4810,Springbok Classic Air,South Africa,N
4811,Skyworld Airlines,United States,N
4812,Sprague Electric Company,United States,N
4813,Space World Airline,Nigeria,N
4814,Springdale Air Service,United States,N
4815,Sapphire Executive Air,South Africa,N
4816,South Pacific Island Airways,United States,Y
4817,Servicios Corporativos Aereos De La Laguna,Mexico,N
4818,Skorpion Air,Bulgaria,N
4819,Sapphire Aviation,United States,N
4820,Servicios Aereos Palenque,Mexico,N
4821,Servicios Aereos Tribasa,Mexico,N
4822,Shuttle America,United States,Y
4823,SAAB Nyge Aero,Sweden,N
4824,Spark Air,Thailand,N
4825,S C Ion Tiriac,Romania,N
4826,Starlite Aviation,South Africa,N
4827,Servicios Aereos Corporativos,Mauritania,N
4828,Societe Tout Tranport Mauritanien,Mauritania,N
4829,Servicios Aereos Tamazula,Mexico,N
4830,Shar Ink,Russia,N
4831,Second Sverdlovsk Air Enterprise,Russia,N
4832,Servicios Aereos Universitarios,Mexico,N
4833,Skif-Air,Ukraine,N
4834,Smarkand Aero Servise,Uzbekistan,N
4835,Samarkand Airways,Uzbekistan,N
4836,Servicios Aereos Avandaro,Mexico,N
4837,Stichting Vliegschool 16Hoven,Netherlands,N
4838,Silverback Cargo Freighters,Rwanda,N
4839,Sirvair,Mexico,N
4840,Scat Air,Kazakhstan,Y
4841,Sunset Aviation,United States,N
4842,Sport Air Travel,United States,N
4843,Swift Copters,Switzerland,N
4844,Skyrover CC,South Africa,N
4845,Safarilink Aviation,Kenya,N
4846,SENEAM,Mexico,N
4847,Southport Air Service,United States,N
4848,Spectrum Air Service,United States,N
4849,Stephenville Aviation Services,Canada,N
4850,Servicios Aereos Textra,Mexico,N
4851,Sector Airlines,Canada,N
4852,Skyplan Services,Canada,N
4853,Stewart Aviation Services,United States,N
4855,Star Air,Denmark,N
4856,Servicios Aereos Integrales / Flyant,Spain,N
4857,State Flight Academy of Ukraine,Ukraine,N
4860,Trans Jet Airways,Sweden,N
4861,Turbot Air Cargo,Senegal,N
4862,Tranporte Aereo Dominicano,Dominican Republic,N
4863,TAME,Ecuador,Y
4864,Trans International Express Aviation,United States,N
4865,TAG Aviation USA,United States,N
4866,Talair,Papua New Guinea,N
4867,TAM Brazilian Airlines,Brazil,Y
4868,Transaustralian Air Express,Australia,N
4869,TAP Portugal,Portugal,Y
4870,Tunisair,Tunisia,Y
4871,Transportes Aereos Tauro,Mexico,N
4872,Travelair,Germany,N
4873,TNT Airways,Belgium,N
4874,Transbrasil,Brazil,N
4875,Turbine Air Cargo UK,United Kingdom,N
4876,Thunderbird Tours,Canada,N
4877,Tropical Airways,Haiti,N
4878,Trinity Air Bahamas,Bahamas,N
4879,TAB Express International,United States,N
4880,Taban Air Lines,Iran,N
4881,Teebah Airlines,Sierra Leone,N
4882,Tubelair,Tunisia,N
4883,Tobago Express,Trinidad and Tobago,N
4884,Tropican Air Services,Egypt,N
4885,Transporte del Caribe,Colombia,N
4886,Trans Continental Airlines,Sudan,N
4887,Tchad Airlines,Chad,N
4888,Trans-Colorado Airlines,United States,N
4889,Thai Air Cargo,Thailand,Y
4890,Transcontinental Air,Bahrain,N
4891,Teledyne Continental Motors,United States,N
4892,Trans Continental Airlines,United States,N
4893,Transcorp Airways,United Kingdom,N
4894,Transcontinental Sur,Uruguay,N
4895,Transglobal Airways Corporation,Philippines,N
4896,Thomas Cook Airlines,Belgium,Y
4897,Thomas Cook Airlines,United Kingdom,Y
4898,Twin Cities Air Service,United States,N
4899,Tadair,Spain,N
4900,Tellavia / Flight One,United States,N
4901,Transportes Aereos de Ixtlan,Mexico,N
4902,Tandem Aero,Moldova,N
4903,TRADO,Dominican Republic,N
4904,Trade Air,Croatia,N
4905,Taxi Aero Nacional Del Evora,Mexico,N
4906,Tradewinds Airlines,United States,N
4907,Tenir Airlines,Kyrgyzstan,N
4908,Teamline Air,Austria,N
4909,Tecnicas Fotograficas,Spain,N
4910,Tempelhof Airways,United States,N
4911,Telford Aviation,United States,N
4912,Tech-Mont Helicopter Company,Slovakia,N
4913,Tennessee Airways,United States,N
4914,Territorial Airlines,United States,N
4915,TAES Transportes Aereos de El Salvador,El Salvador,N
4916,Transeuropean Airlines,Russia,N
4917,Tepavia-Trans Airlines,Moldova,N
4918,Trans-Florida Airlines,United States,N
4919,Tair Airways,Philippines,N
4920,Talon Air,United States,N
4921,Trabajos Aereos Murcianos,Spain,N
4922,Thai Flying Helicopter Service,Thailand,N
4923,Transport Facilitators,United States,N
4924,Transafrik International,Sao Tome and Principe,N
4925,Transportes Aereos del Pacifico,Mexico,N
4926,Thai Flying Service,Thailand,N
4927,Transportes Aereos San Rafael,Chile,N
4928,Tayside Aviation,United Kingdom,N
4929,TG Aviation,United Kingdom,N
4930,Trabajos Aereos,Spain,N
4931,Transportes Aereos Regionales,Mexico,N
4932,TAG Aviation Espana,Spain,N
4933,Trigana Air Service,Indonesia,Y
4934,Titan Airways,United Kingdom,N
4935,Transport Canada,Canada,N
4936,Tiger Airways,Singapore,Y
4937,Tiger Airways Australia,Australia,Y
4938,Transair Gabon],Gabon,N
4939,Trans Guyana Airways,Guyana,N
4940,Thai Airways International,Thailand,Y
4941,Tar Heel Aviation,United States,N
4942,Toumai Air Tchad,Chad,N
4943,Touraine Helicoptere,France,N
4944,Thai Global Airline,Thailand,N
4945,Thai Jet Intergroup,Thailand,N
4946,Turk Hava Kurumu Hava Taksi Isletmesi,Turkey,Y
4947,Thai AirAsia,Thailand,Y
4948,TACA De Honduras,Honduras,N
4949,Tehran Airline,Iran,N
4950,Thunder Airlines,Canada,N
4951,Turkish Airlines,Turkey,Y
4952,Trans Helicoptere Service,France,N
4953,Trans International Airlines,United States,N
4954,Travel International Air Charters,Zambia,N
4955,Time Air,Czech Republic,N
4956,Tic Air,Australia,N
4957,Tajikistan International Airlines,Tajikistan,Y
4958,TEAM Transportes Aereos,Brazil,N
4959,Taino Tours,Dominican Republic,N
4960,Tesis,Russia,N
4961,Transcarga Intl Airways,Venezuela,N
4962,Tajikair,Tajikistan,N
4963,Tien-Shan,Kazakhstan,N
4964,Tyrolean Jet Service,Austria,N
4965,Twin Jet,France,Y
4966,Tikal Jets Airlines,Guatemala,N
4967,Take Air Line,France,N
4968,Tropical International Airways,Saint Kitts and Nevis,N
4969,Thai Sky Airlines,Thailand,N
4970,Translift Airways,Ireland,Y
4971,Transport Africa,Sierra Leone,N
4972,Trans Atlantic Airlines,Sierra Leone,N
4973,Eagle Canyon Airlines,United States,N
4974,Tulip Air,Netherland,N
4975,Tunisavia,Tunisia,N
4976,TLC Air,United States,N
4977,Turtle Airways,Fiji,N
4978,Travelair,Uruguay,N
4979,Telesis Transair,United States,N
4980,Top-Fly,Spain,N
4981,Trans Mediterranean Airlines,Lebanon,Y
4982,Transmed Airlines,Egypt,N
4983,Tri-MG Intra Asia Airlines,Indonesia,N
4984,Taxis Turisticos Marakame,Mexico,N
4985,Tamir Airways,Israel,N
4986,Tomahawk Airways,United States,N
4987,TAM,Madagascar,N
4988,TMC Airlines,United States,N
4989,TRAM,Mauritania,N
4990,Timberline Air,Canada,N
4991,Temsco Helicopters,United States,N
4992,Trans Midwest Airlines,United States,N
4993,Tramon Air,South Africa,N
4994,Transportes Aereos del Mundo Maya,Mexico,N
4995,Tranporte Amazonair,Venezuela,N
4996,Trans Air-Benin,Benin,N
4997,Taxis Aereos del Noroeste,Mexico,N
4998,Transafricaine,Burkina Faso,N
4999,Tennessee Air National Guard 164th Airlift Group,United States,N
5000,Transair International Linhas Aereas,United States,N
5001,Tengeriyn Ulaach Shine,Mongolia,N
5002,Tiara Air,Aruba,Y
5003,Transped Aviation,Austria,N
5004,Tanana Air Services,United States,N
5005,Trans North Turbo Air,Canada,N
5006,Transnorthern,United States,N
5007,Trans Nation Airways,Ethiopia,N
5008,Trener Ltd,Hungary,N
5009,Twin Town Leasing Company,United States,N
5010,Tobruk Air,Libya,N
5011,TOJ Airlines,Tajikistan,N
5012,Tol-Air Services,United States,N
5013,Thomsonfly,United Kingdom,Y
5014,Top Air,Turkey,N
5015,Toronto Airways,Canada,N
5016,Tropic Air,Belize,Y
5017,Totavia,Canada,N
5018,Tower Air,United States,N
5019,Toyota Canada,Canada,N
5020,TAMPA,Colombia,Y
5021,Top Speed,Austria,N
5022,Taxis Aereos del Pacifico,Mexico,N
5023,Transportes Aereos Pegaso,Mexico,N
5024,TAR Interpilot,Mauritania,N
5025,Transpais Aereo,Mexico,N
5026,Transportacion Aerea del Norte,Mexico,N
5027,Transpac Express,Australia,N
5028,Taxis Aereos De Parral,Mexico,N
5029,TAPSA Transportes Aereos Petroleros,Argentina,N
5030,Transportes Aereo del Sureste,Mexico,N
5031,Trans American Airlines (Trans Am),Peru,N
5032,Thai Pacific Airlines Business,Thailand,N
5033,Transportes Aereos De Xalapa,Mexico,N
5034,Trans-Provincial Airlines,Canada,N
5035,Transportes La Paz,Mexico,N
5036,Taquan Air Services,United States,N
5037,Transportacion Aerea De Queretaro,Mexico,N
5038,TransAsia Airways,Taiwan,Y
5039,Transavia Holland,Netherlands,Y
5040,Trans Air Charter,United States,N
5041,TACV,Portugal,Y
5042,Trans Island Air,Barbados,N
5043,Taxi Air Fret,France,N
5044,TRAGSA (Medios Aereos),Spain,N
5045,Trans Euro Air,United Kingdom,N
5046,Transport Aerien de Mauritanie,Mauritania,N
5047,Tropic Airlines-Air Molokai,United States,N
5048,Turdus Airways,Netherland,N
5049,Tramson Limited,Sudan,N
5050,Trans Arabian Air Transport,Sudan,N
5051,Triangle Airline (Uganda),Uganda,N
5052,Transwestern Airlines of Utah,United States,N
5053,Tristar Airlines,United States,N
5054,TransMeridian Airlines,United States,N
5055,Transair France,France,N
5056,TAF-Linhas Aereas,Brazil,N
5057,Transmile Air Services,Malaysia,N
5058,Trans-Air-Congo,Republic of the Congo,N
5059,Transport'air,France,N
5060,Trast Aero,Kyrgyzstan,N
5061,Trast Aero,Kyrgyzstan,N
5062,Thai Aviation Services,Thailand,N
5063,Taftan Airlines,Iran,N
5064,Transwest Air,Canada,Y
5065,Trans Sayegh Airport Services,Lebanon,N
5066,Trans-Air Services,Nigeria,N
5067,Transaero Airlines,Russia,Y
5068,Transportes Aereos Inter,Guatemala,N
5069,Trans Service Airlift,Democratic Republic of Congo,N
5070,Tri-State Aero,United States,N
5071,TRAST,Kazakhstan,N
5072,Tropair Airservices,United Kingdom,N
5073,Transwings,Switzerland,N
5074,Thai Star Airlines,Thailand,N
5075,Tristar Air,Egypt,N
5076,TTA - Sociedade de Transporte e Trabalho Aereo,Mozambique,N
5077,Transteco,Angola,N
5078,Tarhan Tower Airlines,Turkey,N
5079,Total Linhas Aereas,Brazil,N
5080,Triple O Aviation,Nigeria,N
5081,Transportaciones Y Servicios Aereos,Mexico,N
5082,Transporte Aereo Tecnico Ejecutivo,Mexico,N
5083,Turkmenistan Airlines,Turkmenistan,Y
5084,Turismo Aereo de Chile,Chile,N
5085,Tuninter,Tunisia,Y
5086,Tulpar Air,Russia,N
